region_id,voltage_kv,scheme,station_id,candidate_id,selected_candidate_ids,expansion_delta_mva,storage_modules,action_status,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00001,35,A,BDZ-00249,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00013,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00023,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00024,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00036,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00042,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00051,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00053,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00062,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00065,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00074,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00076,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00085,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00092,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00094,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00102,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00103,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00106,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00110,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00114,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00115,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00137,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00139,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00148,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00151,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00154,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00155,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00156,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00007,110,A,BDZ-00175,,[],0,0,selected_feasible_option,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00003,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00030,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00038,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00043,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00045,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00063,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00066,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00067,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00070,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00073,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00081,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00100,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00104,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00107,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00121,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00125,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00138,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00166,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00008,110,A,BDZ-00170,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00014,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00020,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00040,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00055,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00057,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00068,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00069,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00077,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00084,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00086,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00087,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00091,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00127,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00128,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
QX-00009,110,A,BDZ-00129,,[],0,0,county_infeasible_no_solution,county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,170ee783a93c6e3c62e21ad03fc0086d376eb1c19dba3f9c71ddf872bb6b213a
